time_step,fraction_stopped_road1_mean,fraction_stopped_road1_std,fraction_stopped_road2_mean,fraction_stopped_road2_std
368,0.09966666666666661,0.03574446344074378,0.3933333333333332,0.08589399151150084
369,0.09099999999999991,0.03427178950033914,0.3856666666666666,0.08436099678037107
370,0.1009999999999999,0.03414186091393769,0.3823333333333332,0.08824901636216056
371,0.09766666666666661,0.03341822523381183,0.37799999999999995,0.08733333333333335
372,0.09966666666666658,0.03696695220809468,0.379,0.08890131857539828
373,0.09433333333333327,0.03772856271373779,0.3773333333333331,0.08817659049379893
374,0.09599999999999992,0.034084861416437934,0.38166666666666665,0.09108908947959807
375,0.0956666666666666,0.03731398308052002,0.38799999999999996,0.085051618313691
376,0.10133333333333326,0.039135093657171105,0.3833333333333332,0.08144527815247077
377,0.0923333333333333,0.0391166347109655,0.3789999999999998,0.08268480983698143
378,0.10466666666666656,0.036520922466139555,0.38266666666666643,0.08239201687326538
379,0.09766666666666657,0.038659482091144934,0.38633333333333314,0.07790236054047256
380,0.10466666666666657,0.04000555516980669,0.38933333333333325,0.07614022152143592
381,0.09399999999999994,0.04010541664718675,0.38233333333333314,0.07430492730783218
382,0.10499999999999991,0.03723051317281445,0.38199999999999995,0.08451429859299939
383,0.09799999999999992,0.037953187539974106,0.3859999999999999,0.08487638069569177
384,0.10399999999999991,0.03598765220337542,0.38799999999999973,0.08737149293549805
385,0.09699999999999992,0.03774034092762456,0.38666666666666655,0.08856886837057618
386,0.10199999999999988,0.0325985684757271,0.38799999999999996,0.08518215775618741
387,0.09866666666666658,0.04107445813533164,0.38166666666666665,0.0870982842030261
388,0.10466666666666655,0.034647430560496725,0.37933333333333324,0.0784261861030273
389,0.10199999999999991,0.037064508330447055,0.3826666666666666,0.08359691647689192
390,0.10533333333333321,0.03673327283721575,0.376,0.07631513611335566
391,0.10133333333333328,0.03969886648255839,0.3826666666666666,0.08412688828985256
392,0.0989999999999999,0.03446576401139089,0.38433333333333314,0.09170665794320011
393,0.09933333333333325,0.033986925590749,0.3803333333333333,0.08680693776677323
394,0.09966666666666656,0.0360539718878363,0.38199999999999995,0.09677235601600741
395,0.10166666666666659,0.036324157862838935,0.3816666666666667,0.09491224016602563
396,0.10133333333333323,0.03856307963727885,0.38599999999999973,0.09867792728535259
397,0.09999999999999992,0.03496029493900506,0.37999999999999956,0.0972967967955095
398,0.10166666666666656,0.0353946009693255,0.38099999999999995,0.10222578496206873
399,0.1009999999999999,0.03725438080130831,0.38866666666666655,0.09663447739922966
400,0.09866666666666658,0.03363860216411433,0.38966666666666677,0.09703321309966215
401,0.09699999999999993,0.0391847475996011,0.38499999999999995,0.09537935951882998
402,0.10566666666666659,0.0352940032677885,0.3796666666666666,0.08588040780320294
403,0.09999999999999991,0.03496029493900506,0.37399999999999983,0.08453533120667489
404,0.09999999999999991,0.0371184290855335,0.37566666666666654,0.08122055021838857
405,0.10333333333333325,0.04013864859597431,0.373,0.08468175718535845
406,0.10199999999999994,0.03646002377033417,0.37599999999999995,0.07703967231959852
407,0.10233333333333328,0.03504124553849206,0.3786666666666666,0.0773907832583011
408,0.09733333333333329,0.03702251567177286,0.38266666666666643,0.07295051595278666
409,0.10633333333333328,0.037027017163147255,0.3783333333333332,0.07794228634059949
410,0.10399999999999991,0.036295086903509875,0.38033333333333325,0.08407602379857043
411,0.09866666666666658,0.04134408462323642,0.3739999999999998,0.07896271975502815
412,0.10133333333333323,0.03229034943549957,0.38333333333333314,0.08399735445569438
413,0.10133333333333329,0.043440892153719726,0.38733333333333336,0.08534635317340754
414,0.09899999999999992,0.03541970575196181,0.38733333333333336,0.08310368356590594
415,0.10033333333333326,0.03666515148384546,0.38666666666666644,0.08164965809277264
416,0.09566666666666661,0.035482389998420356,0.3846666666666662,0.08292164976651155
417,0.10099999999999991,0.0387169213652119,0.3826666666666666,0.08252676333570019
418,0.09799999999999995,0.03393457758033179,0.38233333333333297,0.08633976809996402
419,0.09633333333333326,0.03797513806572811,0.37866666666666665,0.09074016628691939
420,0.0996666666666666,0.03214377423735774,0.3799999999999998,0.07972173828734261
421,0.10066666666666657,0.04027130216143721,0.38433333333333325,0.08412358633449821
422,0.10366666666666659,0.03228174578784595,0.3783333333333332,0.08019074482479606
423,0.10533333333333324,0.03907826903934093,0.3803333333333333,0.08274391551984685
424,0.10399999999999995,0.03779476742148896,0.3773333333333333,0.09115066891934723
425,0.10533333333333326,0.03850541087518307,0.38299999999999984,0.08749539670430921
426,0.10499999999999993,0.03476108935769034,0.38433333333333297,0.07738145054784697
427,0.10166666666666657,0.04173328008516304,0.39666666666666656,0.07753135566408673
428,0.10333333333333325,0.035118845842842465,0.38733333333333325,0.0789908574175237
429,0.09999999999999992,0.040551750201988146,0.3919999999999998,0.08029390457009246
430,0.09999999999999995,0.03496029493900506,0.3923333333333332,0.08284590783161501
431,0.09599999999999995,0.039519334227410476,0.38399999999999984,0.08144254962173572
432,0.10133333333333328,0.03618471132029841,0.3819999999999999,0.0887468309293351
433,0.09966666666666661,0.04203041226963585,0.3796666666666663,0.08868107652331093
434,0.10466666666666656,0.035596504197899954,0.38399999999999984,0.08452218643646173
435,0.09966666666666658,0.03785792152538518,0.38233333333333314,0.0853040314274641
436,0.10066666666666661,0.0355840163868867,0.38266666666666643,0.08975027081358093
437,0.09866666666666658,0.04025474437186806,0.37866666666666654,0.0945774227228089
438,0.09899999999999992,0.03348465651940039,0.3796666666666665,0.08918083999504724
439,0.09799999999999992,0.044676615807377355,0.37666666666666665,0.08913161304747293
440,0.10166666666666659,0.03693086634360055,0.3783333333333332,0.0851632419402748
441,0.09833333333333324,0.04355711448457323,0.3853333333333333,0.08515606587645745
442,0.10233333333333323,0.03865948209114494,0.38333333333333314,0.08825468196582487
443,0.09866666666666654,0.039698866482558416,0.38399999999999984,0.0904900240051048
444,0.10366666666666659,0.036786168898408286,0.3766666666666665,0.09303523824635242
445,0.10499999999999991,0.03898005187842166,0.37533333333333324,0.09062989450384334
446,0.10399999999999991,0.03951933422741046,0.3739999999999997,0.09000987600134654
447,0.09499999999999996,0.04579543888011361,0.37299999999999967,0.08637064830652187
448,0.10166666666666657,0.038115322086764256,0.3773333333333334,0.08417970196087785
449,0.10033333333333326,0.04255584566190645,0.3749999999999998,0.0860716755578357
450,0.10133333333333323,0.04052982440952177,0.3713333333333331,0.09487067220402969
451,0.10199999999999991,0.03676350847723265,0.38566666666666655,0.0880977991905713
452,0.10299999999999992,0.04165866589851921,0.3803333333333331,0.09417418849014723
453,0.10266666666666657,0.04127953488110059,0.38233333333333336,0.09409864800067824
454,0.10633333333333325,0.0376223928590998,0.388333333333333,0.08986100377805713
455,0.10199999999999992,0.04022713291078824,0.38499999999999984,0.08594248722902492
456,0.10733333333333324,0.0360801576739595,0.3863333333333332,0.08097942125420916
457,0.09866666666666662,0.04161196409153927,0.38066666666666654,0.08720091742636663
458,0.09999999999999992,0.039721250959376626,0.38199999999999995,0.09048265641055805
459,0.09733333333333326,0.03878143885933063,0.38233333333333325,0.08887631855561973
460,0.10566666666666656,0.03713488925525427,0.3743333333333332,0.08842510955605314
461,0.09833333333333324,0.03811532208676422,0.37799999999999995,0.08356235196945254
462,0.09999999999999992,0.03972125095937663,0.3776666666666667,0.08083659787222346
463,0.09966666666666656,0.04281614441098387,0.3826666666666666,0.08412688828985258
464,0.09766666666666658,0.03979251744291185,0.379,0.08295313268480117
465,0.0989999999999999,0.043831749020797936,0.3789999999999999,0.0857198278631548
466,0.10366666666666655,0.03738538038681252,0.3769999999999999,0.07654991109654463
467,0.09599999999999992,0.04479087208597552,0.3833333333333332,0.0819891591749923
468,0.10199999999999991,0.03765929131332962,0.38866666666666655,0.085143016938169
469,0.10166666666666657,0.04355711448457327,0.38999999999999985,0.08530989261379819
470,0.10299999999999988,0.035619907043362396,0.3929999999999999,0.08580274535882351
471,0.09933333333333323,0.041090685616626606,0.3943333333333331,0.08538214749648262
472,0.0986666666666666,0.03941798799758529,0.3939999999999999,0.08019143761441536
473,0.09699999999999992,0.03946728603117607,0.3999999999999998,0.07745966692414835
474,0.10333333333333324,0.03574601764921205,0.39199999999999996,0.07365384503804868
475,0.09599999999999992,0.04035398920112414,0.39799999999999985,0.07480641683706019
476,0.10166666666666659,0.03723051317281446,0.38999999999999985,0.08212456663169947
477,0.09766666666666661,0.041434017157135246,0.3809999999999998,0.08086408349817613
478,0.10299999999999992,0.034990474894367095,0.3803333333333332,0.07573271713364337
479,0.10033333333333325,0.04281614441098386,0.38033333333333347,0.08486525267216913
480,0.0989999999999999,0.034141860913937686,0.3853333333333333,0.08810599676904333
481,0.10099999999999994,0.04012618984044102,0.3856666666666665,0.08897627648861116
482,0.09933333333333323,0.03650875085358149,0.39199999999999996,0.08499934640271585
483,0.09466666666666657,0.039078269039340904,0.3816666666666667,0.0821076529116907
484,0.1039999999999999,0.03659993928349549,0.3803333333333333,0.08920575467236776
485,0.09633333333333324,0.040247843282452914,0.3739999999999999,0.08427204624178639
486,0.09933333333333325,0.036811833846076045,0.3766666666666665,0.09386751893552482
487,0.09699999999999989,0.03946728603117606,0.38299999999999995,0.08787554330478482
488,0.10033333333333326,0.03543225147297932,0.3896666666666664,0.08023507130093839
489,0.09499999999999988,0.039826010484495064,0.3806666666666663,0.07719815772125366
490,0.0979999999999999,0.0364600237703342,0.3823333333333332,0.07823824015289596
491,0.09533333333333328,0.04028233690672212,0.37899999999999984,0.08214553480797902
492,0.10199999999999988,0.03736308338453883,0.3843333333333333,0.07908574811908624
493,0.09766666666666658,0.03865948209114491,0.37566666666666654,0.07540335978367721
494,0.0969999999999999,0.03561990704336239,0.39166666666666666,0.07518495712426637
495,0.0979999999999999,0.03676350847723265,0.3903333333333332,0.07962341922379924
496,0.0969999999999999,0.03561990704336238,0.3766666666666665,0.07937253933193772
497,0.09599999999999992,0.035364765892999604,0.39199999999999974,0.07945928377337527
498,0.10066666666666657,0.03332666599986661,0.39566666666666656,0.08241561340749295
499,0.09166666666666659,0.03840572873934304,0.3996666666666664,0.08543938722210553
500,0.09766666666666657,0.03535691037281271,0.40299999999999997,0.09166303023090122
501,0.09899999999999994,0.037846179904097756,0.39966666666666645,0.08225907582483259
502,0.09766666666666661,0.03719468301309266,0.39966666666666667,0.08465551107609923
503,0.09999999999999991,0.03972125095937662,0.3823333333333331,0.08211847809381544
504,0.10533333333333324,0.03703451843288306,0.3873333333333332,0.08350382559433367
505,0.0989999999999999,0.037846179904097756,0.3869999999999997,0.07900703203583283
506,0.10466666666666656,0.034966650778515594,0.3836666666666664,0.08569908595389647
507,0.09933333333333326,0.03943489712312067,0.3773333333333332,0.0867794138414559
508,0.10199999999999994,0.037064508330447034,0.3753333333333331,0.08951970608630133
509,0.09799999999999993,0.03765929131332961,0.3766666666666666,0.08724168218868267
510,0.09799999999999992,0.03615399163455002,0.37900000000000006,0.0882741940395569
511,0.09999999999999991,0.038297084310253526,0.3813333333333332,0.08357564770247904
512,0.10299999999999992,0.038324636694661296,0.37766666666666654,0.08246952299014604
513,0.10066666666666661,0.03886729559239575,0.3813333333333333,0.08997777503361597
514,0.09999999999999992,0.03620926830400072,0.3819999999999999,0.08385437111776316
515,0.09966666666666658,0.037563279941985904,0.3856666666666666,0.08947439112207842
516,0.10499999999999991,0.036628768293059846,0.3853333333333333,0.08237043698371944
517,0.10133333333333326,0.04107445813533163,0.3896666666666664,0.08713909697846442
518,0.09933333333333329,0.0377064686463447,0.3823333333333332,0.09097679801893321
519,0.10266666666666657,0.035801924218926806,0.385,0.08936504412303006
520,0.10633333333333325,0.03907116015113392,0.38033333333333325,0.08994998610338971
521,0.09499999999999992,0.03840572873934304,0.3809999999999998,0.09083012226740157
522,0.10099999999999992,0.03071554076431741,0.3889999999999997,0.09357765640246488
523,0.09866666666666662,0.037094473981982796,0.37866666666666665,0.09655395728123561
524,0.10133333333333323,0.03913509365717111,0.37699999999999995,0.10151026220699727
525,0.10299999999999992,0.03918474759960111,0.3889999999999998,0.09322076545014588
526,0.10333333333333325,0.04013864859597431,0.38966666666666655,0.09483260105165434
527,0.09999999999999991,0.03944053188733078,0.3853333333333332,0.09071567303026165
528,0.0986666666666666,0.03556527644893105,0.39066666666666644,0.08446958690032237
529,0.10033333333333325,0.040413144176396666,0.39299999999999996,0.08073206715219587
530,0.09999999999999992,0.035590260840104374,0.3933333333333331,0.08082903768654763
531,0.09866666666666658,0.037094473981982824,0.3889999999999998,0.08499084918062913
532,0.1046666666666666,0.03682390527904395,0.38399999999999984,0.0906127290542927
533,0.10333333333333322,0.03605551275463991,0.3803333333333333,0.08744458562744492
534,0.09999999999999995,0.035590260840104374,0.381,0.08708297448091937
535,0.0969999999999999,0.036543733312901186,0.37766666666666654,0.08895129753597378
536,0.10199999999999992,0.037659291313329596,0.3769999999999997,0.09173573155779834
537,0.09833333333333323,0.03476108935769035,0.3843333333333333,0.09036407840877182
538,0.10033333333333322,0.0369669522080947,0.3783333333333333,0.08607167555783571
539,0.09833333333333324,0.0353946009693255,0.3783333333333332,0.09266127082611761
540,0.09833333333333323,0.033458099833141214,0.38899999999999985,0.08920077229361738
541,0.09433333333333327,0.03401143598523558,0.38299999999999984,0.08020737012408659
542,0.09833333333333327,0.034761089357690345,0.38166666666666665,0.0833166649996666
543,0.09599999999999995,0.03473071007368296,0.3776666666666667,0.08260414302227491
544,0.0996666666666666,0.03479942528261065,0.3799999999999998,0.08041558721209875
545,0.09399999999999992,0.03476268753195648,0.37933333333333313,0.08390205930461755
546,0.09533333333333328,0.03197915988056386,0.37766666666666643,0.08420279752544514
547,0.0979999999999999,0.0355340212566305,0.37933333333333297,0.08991106717195607
548,0.09833333333333324,0.02881936077631763,0.3703333333333333,0.09127431182978041
549,0.09733333333333329,0.0373214266727424,0.37299999999999983,0.09245960078746707
550,0.09833333333333327,0.038980051878421636,0.3653333333333331,0.09438926492633222
551,0.09499999999999993,0.03954603505901555,0.3686666666666665,0.09519803919549323
552,0.09966666666666661,0.04041314417639667,0.36599999999999994,0.09005923976287313
553,0.10033333333333325,0.036665151483845464,0.37199999999999994,0.08990365213197217
554,0.0979999999999999,0.034583232931581186,0.3686666666666667,0.08430368385255245
555,0.09733333333333323,0.037321426672742415,0.37399999999999983,0.08532031150643764
556,0.09433333333333328,0.03465865291990187,0.375333333333333,0.08610329713650795
557,0.09599999999999992,0.034084861416437934,0.3736666666666665,0.09324936699219166
558,0.09533333333333324,0.031629803104737196,0.3743333333333333,0.08817344019349341
559,0.09533333333333324,0.03742251253516315,0.37433333333333324,0.09016712877269141
560,0.0956666666666666,0.036713606318215186,0.3729999999999999,0.08815327560561777
561,0.09533333333333324,0.03682390527904392,0.38733333333333314,0.08676660904083115
562,0.09599999999999992,0.032754982657435344,0.3779999999999999,0.08720601406376105
563,0.09833333333333323,0.0360169713082905,0.3846666666666664,0.08438272598372515
564,0.09899999999999988,0.03573202733931813,0.3839999999999999,0.08103222952765288
565,0.09833333333333327,0.03811532208676423,0.3746666666666667,0.08486852577172917
566,0.10299999999999988,0.038033610866647354,0.38333333333333314,0.0882546819658249
567,0.10366666666666655,0.0367861688984083,0.37900000000000006,0.08571982786315487
568,0.09733333333333323,0.03849386675533881,0.3839999999999997,0.08116923336119693
569,0.09999999999999991,0.03620926830400072,0.3819999999999999,0.08385437111776314
570,0.10099999999999987,0.03315116890850155,0.3809999999999998,0.0843609967803711
571,0.10199999999999992,0.034903040300555806,0.3843333333333334,0.08412358633449818
572,0.10166666666666657,0.03378855822118883,0.3849999999999996,0.08142822333537401
573,0.09966666666666658,0.035744463440743765,0.3799999999999997,0.0879393730551528
574,0.10166666666666657,0.03926406329796582,0.37599999999999967,0.08945265662783737
575,0.10066666666666657,0.037112441759244726,0.3759999999999997,0.09056366698504303
576,0.10666666666666655,0.03559026084010439,0.3716666666666666,0.09218037872683228
577,0.10199999999999992,0.037363083384538816,0.36833333333333307,0.09561206339508982
578,0.09933333333333325,0.03741063425759518,0.3726666666666666,0.0997084639224664
579,0.1006666666666666,0.037706468646344714,0.3649999999999999,0.09181805680559552
580,0.10166666666666657,0.036628768293059846,0.3673333333333332,0.08614974043941043
581,0.10499999999999993,0.037527767497325656,0.37266666666666654,0.07921559891278433
582,0.09999999999999992,0.03496029493900506,0.3759999999999997,0.08287607884332153
583,0.10166666666666657,0.035707142142714254,0.38399999999999984,0.07978860960201159
584,0.09966666666666658,0.03756327994198592,0.3820000000000001,0.08723149278404752
585,0.09833333333333324,0.03782268572636738,0.38466666666666655,0.08278754603065473
586,0.10199999999999988,0.03615399163455002,0.37866666666666665,0.08762546560345472
587,0.09933333333333326,0.03620313061969455,0.3773333333333333,0.08176932323446386
588,0.0999999999999999,0.03590109871423003,0.3739999999999997,0.08145619136143742
589,0.09599999999999995,0.04117172708438535,0.383333333333333,0.0835995746932297
590,0.0979999999999999,0.03765929131332961,0.38366666666666654,0.0860871651293037
591,0.1006666666666666,0.037112441759244726,0.3843333333333333,0.09036407840877181
592,0.10099999999999992,0.03178224521822068,0.3826666666666665,0.08987398585426892
593,0.0996666666666666,0.03447865684416634,0.3883333333333332,0.08251262529657706
594,0.09599999999999992,0.035364765892999604,0.38233333333333325,0.08211847809381544
595,0.09666666666666662,0.03415650255319869,0.3826666666666666,0.08386232103208739
596,0.09699999999999992,0.03336498497260597,0.3796666666666665,0.08588040780320293
597,0.09799999999999993,0.03490304030055581,0.38699999999999996,0.08905616205518857
598,0.10033333333333322,0.03636084585252539,0.376,0.09381779030534551
599,0.10033333333333327,0.035117263877218904,0.3789999999999998,0.08751571287488898
600,0.10399999999999988,0.03504917180825313,0.3759999999999998,0.08794948044821589
601,0.09866666666666658,0.0376887840669402,0.3760000000000001,0.08857890393441446
602,0.10099999999999992,0.0341418609139377,0.37266666666666654,0.0792155989127843
603,0.10333333333333329,0.036362373715452374,0.37433333333333324,0.08728688332160797
604,0.10266666666666657,0.03388870673903689,0.3729999999999999,0.08853059734728255
605,0.10166666666666659,0.037822685726367385,0.38466666666666655,0.08358894132067415
606,0.10199999999999987,0.034583232931581186,0.38533333333333325,0.08683573253243419
607,0.0996666666666666,0.03726630888319608,0.38433333333333314,0.08306021911842032
608,0.09966666666666654,0.033497926967367884,0.38733333333333314,0.0818915271699229
609,0.10599999999999998,0.03476268753195652,0.3896666666666665,0.08790082795716754
610,0.1049999999999999,0.03752776749732566,0.3833333333333333,0.07371114795831991
611,0.10233333333333323,0.0380803244617363,0.38199999999999973,0.08224894460653513
612,0.09833333333333324,0.03693086634360055,0.37933333333333324,0.0812102894411239
613,0.10066666666666656,0.03495393794378219,0.37799999999999984,0.078488498803611
614,0.10066666666666661,0.034634600554294764,0.37766666666666654,0.08014639383306305
615,0.09999999999999991,0.037118429085533484,0.3826666666666666,0.08089499366462675
616,0.09833333333333327,0.03869395588747966,0.3813333333333332,0.08073550781547251
617,0.09766666666666658,0.035669781795426396,0.3849999999999998,0.0800520663901522
618,0.09933333333333325,0.03431229128655403,0.39699999999999996,0.08029044498292158
619,0.09499999999999993,0.03693086634360056,0.38733333333333314,0.0736025361881867
620,0.10599999999999991,0.036932370625238777,0.39233333333333326,0.07871961494937448
621,0.10166666666666661,0.036628768293059846,0.3876666666666665,0.07911384202527395
622,0.1026666666666666,0.03761796261244236,0.38066666666666665,0.07777174579784386
623,0.10199999999999988,0.036460023770334214,0.3809999999999998,0.0772089516974698
624,0.10733333333333324,0.037291643389192004,0.37566666666666665,0.07239628596980803
625,0.09833333333333324,0.036628768293059846,0.3739999999999999,0.06937498748748634
626,0.10366666666666656,0.03460732099811637,0.37400000000000005,0.07811387698596058
627,0.0996666666666666,0.037857921525385196,0.376,0.07987212001415486
628,0.10066666666666656,0.03681183384607605,0.38166666666666665,0.0810178306849109
629,0.09833333333333327,0.03693086634360055,0.37633333333333313,0.0869603996719835
630,0.10099999999999994,0.03784617990409777,0.3803333333333332,0.08152641017213719
631,0.09799999999999992,0.038244825358035923,0.3839999999999998,0.09146705539275996
632,0.10333333333333324,0.03316624790355401,0.3843333333333333,0.08451889992448103
633,0.10199999999999991,0.03882152896410846,0.3859999999999998,0.08996048515258737
634,0.09533333333333326,0.03682390527904391,0.3826666666666668,0.08569714114251419
635,0.0999999999999999,0.03771236166328253,0.3823333333333332,0.08517367877199826
636,0.1013333333333332,0.035876330792196584,0.3826666666666665,0.08621420352174511
637,0.10033333333333325,0.03415487601434906,0.3893333333333331,0.08378278794332139
638,0.10066666666666661,0.03858036345661407,0.38433333333333325,0.08399140167633563
639,0.0989999999999999,0.03478665133511863,0.380333333333333,0.08680693776677323
640,0.1026666666666666,0.03761796261244236,0.37633333333333335,0.08277076778670112
641,0.09833333333333324,0.03662876829305984,0.37366666666666665,0.08462925682712279
642,0.09933333333333325,0.037706468646344714,0.36866666666666636,0.08148892221918538
643,0.10199999999999994,0.03259856847572707,0.3726666666666663,0.08823957288100519
644,0.10699999999999996,0.039803684921541266,0.37333333333333324,0.08679477710861025
645,0.10233333333333328,0.0403471050868447,0.3796666666666665,0.0851005940702596
646,0.10533333333333324,0.03879289740260308,0.3816666666666665,0.08088057039033951
647,0.10133333333333323,0.03709447398198282,0.3873333333333332,0.08350382559433366
648,0.10233333333333325,0.03923009049186607,0.387333333333333,0.08651011501552865
649,0.10099999999999992,0.03634862063713316,0.38833333333333336,0.08986100377805714
650,0.10166666666666661,0.037822685726367385,0.38633333333333325,0.08407602379857039
651,0.09999999999999992,0.036817870057290876,0.3779999999999998,0.08127046750750787
652,0.10533333333333324,0.036429536246171325,0.37933333333333313,0.08429841174199086
653,0.10499999999999991,0.03811532208676423,0.38333333333333314,0.08673074554171796
654,0.10466666666666657,0.0349666507785156,0.38366666666666666,0.08089705392245956
655,0.10566666666666658,0.040015274861260455,0.3839999999999998,0.08543743649920423
656,0.10133333333333323,0.0376887840669402,0.3836666666666664,0.08158090735242192
657,0.10099999999999996,0.03604164258188021,0.3853333333333333,0.08370848888321375
658,0.10533333333333326,0.038215761727910705,0.3839999999999999,0.08319722217585014
659,0.10199999999999995,0.03706450833044703,0.3853333333333332,0.08182909018191518
660,0.10299999999999995,0.0391847475996011,0.3923333333333329,0.08855067601222603
661,0.10499999999999987,0.039264063297965834,0.38766666666666666,0.08687858705624131
662,0.1046666666666666,0.03944616584663205,0.3869999999999998,0.08095197478889705
663,0.10333333333333325,0.03958114029012639,0.39166666666666655,0.07247604968386298
664,0.09933333333333325,0.03558401638688669,0.3916666666666664,0.08503267345882733
665,0.09833333333333324,0.0353946009693255,0.3809999999999998,0.08695528863859991
666,0.10233333333333328,0.03719468301309267,0.38499999999999984,0.09456038635002853
667,0.10466666666666655,0.03367161679779836,0.3876666666666665,0.0857198278631548
668,0.10733333333333324,0.0351441476082592,0.38833333333333314,0.0882389432796603
669,0.09866666666666662,0.038850139424889234,0.3823333333333331,0.08143913882976252
670,0.10499999999999993,0.03840572873934304,0.38799999999999996,0.08518215775618741
671,0.10133333333333326,0.0373928097663471,0.3863333333333334,0.08084209574500432
672,0.10433333333333322,0.040181532518752394,0.3830000000000001,0.0835989101470694
673,0.10766666666666655,0.036470688382742554,0.3869999999999998,0.08095197478889704
674,0.10599999999999989,0.03570869797557886,0.37733333333333313,0.0844432748457014
675,0.10533333333333321,0.03992214645754631,0.38133333333333325,0.08528644545165294
676,0.0966666666666666,0.03726779962499651,0.389,0.08538214749648261
677,0.10533333333333326,0.038215761727910705,0.3856666666666665,0.08592697157729023
678,0.10399999999999991,0.04035398920112414,0.39199999999999996,0.08394707327305166
679,0.1029999999999999,0.037444774149554064,0.38933333333333314,0.07886415887813392
680,0.09933333333333325,0.039715656022950595,0.39299999999999985,0.07532079541681846
681,0.10266666666666655,0.03611094017053558,0.396,0.07352701695446526
682,0.10166666666666656,0.03782268572636739,0.3939999999999998,0.0750377682681639
683,0.10533333333333322,0.037629775444453555,0.39799999999999985,0.07406003570677568
684,0.10133333333333323,0.04134408462323641,0.39233333333333337,0.07555057173105237
685,0.10433333333333325,0.03610324700694445,0.3983333333333332,0.0801907448247961
686,0.10066666666666657,0.04136020631798958,0.3896666666666664,0.08228608630868285
687,0.10166666666666656,0.03752776749732568,0.3899999999999999,0.08212456663169945
688,0.0986666666666666,0.03969886648255842,0.38366666666666654,0.08491760712596656
689,0.10266666666666657,0.035490217744549774,0.3883333333333332,0.08251262529657707
690,0.10133333333333326,0.038850139424889234,0.38633333333333314,0.08407602379857036
691,0.10266666666666657,0.035490217744549774,0.3883333333333332,0.0899845665779539
692,0.09933333333333325,0.03858036345661408,0.3803333333333331,0.08782495216179864
693,0.09966666666666654,0.0328278337187617,0.3879999999999999,0.08913410620457742
694,0.0989999999999999,0.04228343515951474,0.38733333333333336,0.08456161461719301
695,0.10433333333333325,0.03288194371113456,0.39033333333333325,0.0904673053281313
696,0.10533333333333324,0.03879289740260308,0.38499999999999995,0.09230083664000259
697,0.10333333333333325,0.03282952600598702,0.3933333333333332,0.09104333522498442
698,0.1069999999999999,0.03924141802851788,0.38699999999999996,0.08652488402509165
699,0.10333333333333324,0.03543381937578218,0.38199999999999984,0.09158117225233091
700,0.10566666666666653,0.03860195734818523,0.3893333333333333,0.09175813618178802
701,0.10199999999999991,0.03190959451673154,0.3899999999999999,0.08762292952063273
702,0.10333333333333325,0.03815174380753199,0.3913333333333332,0.0881438218670676
703,0.10266666666666657,0.037321426672742415,0.3943333333333332,0.09369631796394137
704,0.10166666666666656,0.03662876829305986,0.39533333333333315,0.08781546307772656
705,0.09899999999999988,0.0360416425818802,0.3999999999999999,0.09140872800534723
706,0.10333333333333322,0.0372677996249965,0.40099999999999986,0.08761722306588914
707,0.09999999999999988,0.03741657386773941,0.3989999999999998,0.09036407840877182
708,0.10233333333333322,0.036894745184405636,0.39533333333333326,0.09798185773113534
709,0.09699999999999992,0.03593048844644336,0.3969999999999998,0.09238746908777429
710,0.10399999999999991,0.03779476742148898,0.4036666666666664,0.09555626614722867
711,0.10333333333333326,0.03605551275463988,0.3993333333333331,0.08627861844049199
712,0.10733333333333324,0.036690901082178706,0.3886666666666663,0.08796716559161279
713,0.09933333333333323,0.034634600554294744,0.39299999999999996,0.08631917515824626
714,0.10433333333333321,0.03877427555022071,0.38799999999999985,0.08673330771201261
715,0.10466666666666656,0.03496665077851558,0.39266666666666644,0.0788218807748768
716,0.1046666666666666,0.04110150037812896,0.39066666666666655,0.07973288740120564
717,0.10799999999999992,0.037154332781580736,0.3949999999999999,0.0811548588262657
718,0.10433333333333326,0.04100270993754221,0.38366666666666666,0.08333266666399998
719,0.10299999999999992,0.035306593655513634,0.38233333333333325,0.08608200224850203
720,0.10533333333333326,0.03992214645754632,0.38333333333333336,0.0897527467855751
721,0.10233333333333322,0.03472271110766938,0.38099999999999995,0.08897627648861119
722,0.10599999999999989,0.03723200534784852,0.3816666666666667,0.0852936105461599
723,0.10699999999999994,0.038091993909481786,0.3843333333333333,0.08685300480953112
724,0.1039999999999999,0.03629508690350988,0.3866666666666665,0.09213516640723507
725,0.1069999999999999,0.03376224057862404,0.38633333333333303,0.0880776172853618
726,0.10366666666666655,0.0396918687446742,0.39333333333333315,0.09079892314584158
727,0.10333333333333324,0.03929942040850533,0.386,0.09020716896862101
728,0.09799999999999988,0.03646002377033419,0.39399999999999985,0.08773444781460321
729,0.10199999999999991,0.04022713291078825,0.40033333333333315,0.08608716512930367
730,0.10366666666666653,0.03797513806572809,0.39166666666666655,0.08632947224313246
731,0.10599999999999991,0.04119870548128102,0.3919999999999998,0.09032287762367971
732,0.10199999999999991,0.03824482535803593,0.4013333333333334,0.09176297970556777
733,0.10099999999999992,0.0360416425818802,0.3943333333333332,0.09153687781435414
734,0.1033333333333332,0.03872983346207418,0.39433333333333337,0.09250285280886088
735,0.10266666666666659,0.0358019242189268,0.3926666666666666,0.09292529855271446
